SaO2,EMG,ABDO RES,Start Time,End Time,Apnea/Hypopnea
90.7550672668549,1.875105010748702,0.031686128459996875,12090,12120,0
91.73164466824346,1.7579295827476045,-0.026488978262181367,12120,12150,0
90.41652043437351,1.77677022494307,-0.0346890229362304,12150,12180,0
91.62747641209535,1.7922239170442864,-0.02640349610967032,12180,12210,0
91.1326771953918,1.7522039988141143,-0.02837587428072003,12210,12240,0
90.79413036291044,1.788592603208494,-0.03292583102719783,12240,12270,0
91.56237125200278,1.7543344532930225,-0.025610074547468234,12270,12300,0
90.96340377915112,1.7595169274661695,-0.0378490099631024,12300,12330,0
91.88789705246563,1.7418351428510828,-0.023535552664343394,12330,12360,0
91.9530022125582,1.7752380694127143,-0.029819123725821392,12360,12390,0
92.34363317311363,1.7121771983703222,-0.03075234291346581,12390,12420,1
91.9530022125582,1.7586719121965613,-0.028548053515058052,12420,12450,0
91.24986648355843,1.7734515895405984,-0.02648030259571359,12450,12480,0
92.03112840466929,1.6400552505555235,-0.03313807562637581,12480,12510,1
91.60143434805832,1.7549315719439391,-0.02905915353598468,12510,12540,0
91.9530022125582,1.776070697248252,-0.03033145241673279,12540,12570,0
91.99206530861375,1.7617042602357684,-0.029929721152738238,12570,12600,0
92.18738078889146,1.76181192934742,-0.030572544235354635,12600,12630,0
92.14831769283592,1.788810171778601,-0.02768803788305895,12630,12660,0
92.18738078889146,1.7683678402421505,-0.03013838579325508,12660,12690,0
92.18738078889146,1.755335527313405,-0.03073487127011267,12690,12720,0
92.18738078889146,1.763316403985229,-0.029916228328626213,12720,12750,0
91.83581292439158,1.797749115783254,-0.02750351815784928,12750,12780,0
92.18738078889146,1.7592985646876194,-0.029670018922632196,12780,12810,0
92.18738078889146,1.777028224977107,-0.03204777089721044,12810,12840,0
92.18738078889146,1.7657420442827845,-0.0286915924709068,12840,12870,0
92.18738078889146,1.7540358086830208,-0.029031018152840937,12870,12900,0
92.3045700770581,1.7716416071431398,-0.029107571281657175,12900,12930,0
92.5910327814654,1.7165312100242753,0.001243811302717492,12930,12960,0
94.57022964827956,1.7607979432375624,-0.05720923925260726,12960,12990,0
94.03636733552048,1.7642761080433187,-0.03635059698907913,12990,13020,0
94.1405355916686,1.7820065610829134,-0.024487261531927915,13020,13050,0
94.1405355916686,1.7702559696276692,-0.03405725226719473,13050,13080,0
94.08845146359454,1.7785513457286075,-0.02526680469549974,13080,13110,0
93.9582411434094,1.7665095959585821,-0.03078404836141694,13110,13140,0
94.1405355916686,1.7648891465812335,-0.031681311552358433,13140,13170,0
94.1405355916686,1.7567115583619013,-0.03152314352046819,13170,13200,0
93.95824114340938,1.757268810906152,-0.026033101848037754,13200,13230,0
93.93219907937235,1.7615687956106425,-0.03489549984959664,13230,13260,0
94.1405355916686,1.7699485250666265,-0.030374938909838573,13260,13290,0
93.98428320744642,1.7841464141621004,-0.028530008765163133,13290,13320,0
94.1405355916686,1.7767104108958571,-0.028006125257863182,13320,13350,0
93.98428320744641,1.7774889377699794,-0.02832174222056733,13350,13380,0
94.1405355916686,1.7774076567843387,-0.03448964701459771,13380,13410,0
94.1405355916686,1.7788642173938078,-0.02787312070455094,13410,13440,0
94.1405355916686,1.7596290043378653,-0.028709083169442248,13440,13470,0
94.1405355916686,1.7754710035942602,-0.026695151848580376,13470,13500,0
94.1405355916686,1.781990579596431,-0.029323636369616848,13500,13530,0
94.1405355916686,1.7705488607970883,-0.030039700968203367,13530,13560,0
94.1405355916686,1.7662678371819946,-0.023536456185514767,13560,13590,0
94.4921034561685,1.781613572828932,-0.04082896911966707,13590,13620,0
94.11449352763157,1.7611125700851338,-0.026401962309150297,13620,13650,0
94.1405355916686,1.7787815766865154,-0.03174256735233686,13650,13680,0
93.93219907937235,1.7865293373719804,-0.029094042484269233,13680,13710,0
93.88011495129831,1.7740859646739755,-0.028500015264053703,13710,13740,0
93.593652246891,1.756599931684606,-0.030073177189314446,13740,13770,0
94.08845146359454,1.7690226746387117,-0.03274984072824301,13770,13800,0
93.56761018285397,1.7765753332910348,-0.02812709078875306,13800,13830,0
94.1405355916686,1.7555638544754326,-0.030466032122506405,13830,13860,0
93.46344192670585,1.7705276662552112,-0.029624463865433524,13860,13890,0
94.1405355916686,1.7517310754328157,-0.03117172286954807,13890,13920,0
94.1405355916686,1.777354115780043,-0.02555176458291136,13920,13950,0
94.1405355916686,1.7503996452788328,-0.030539823270235782,13950,13980,0
94.1405355916686,1.7686741610881538,-0.03273881312016385,13980,14010,0
94.1405355916686,1.7486554593227988,-0.028561062111843116,14010,14040,0
94.19261971974265,1.7655458528942856,-0.026341649970310764,14040,14070,0
94.1405355916686,1.7661892381088744,-0.03214006722294145,14070,14100,0
93.48948399074288,1.762576035245649,-0.030301385325755794,14100,14130,0
92.12227562879889,1.7732830217203324,-0.02937796166771546,14130,14160,1
93.24208438239111,1.7877506903759905,-0.02475972694629245,14160,14190,1
92.73426413366906,1.7768347744865376,-0.037560771644104,14190,14220,0
94.85669235268688,1.6850703173403099,-0.02435974675214763,14220,14250,0
94.25772487983522,1.7758577363673638,-0.037992238526474036,14250,14280,1
93.61969431092803,1.7690488094819103,-0.02866894964739698,14280,14310,0
92.85145342183569,1.7668097703139125,-0.03010666257730381,14310,14340,0
91.32799267566952,1.7363568149260074,-0.022713372286536047,14340,14370,0
92.63009587752094,1.7541614437311308,-0.03385414519917519,14370,14400,0
92.7733272297246,1.7739033087861502,-0.02746190654712716,14400,14430,0
93.80198875918722,1.7601546264977666,-0.029549421853152794,14430,14460,1
92.03112840466929,1.7848073068768047,-0.033969944841289346,14460,14490,0
93.85407288726128,1.7790934601588397,-0.023840520221311723,14490,14520,1
92.4998855573358,1.7569635868794846,-0.03487009901267399,14520,14550,0
92.73426413366906,1.7402032816917778,-0.026046661643952685,14550,14580,0
93.08583199816894,1.7755420532373292,-0.03495926721280082,14580,14610,0
93.47646295872435,1.7641356712831118,-0.025991811572318706,14610,14640,1
92.85145342183569,1.7679238773376766,-0.028650504207897033,14640,14670,0
93.0467689021134,1.7488212369812257,-0.03164712523949966,14670,14700,1
92.18738078889146,1.7728563983564591,-0.026553117664757254,14700,14730,0
93.52854708679843,1.7618009744599832,-0.03499036154717182,14730,14760,1
93.45042089468734,1.6904167377141768,0.018019109347743947,14760,14790,0
94.45304036011294,1.764145536027264,-0.02475903006212752,14790,14820,1
93.02072683807637,1.7847348793595461,-0.0298979282456155,14820,14850,1
92.30457007705809,1.762233256017167,-0.02908156907861172,14850,14880,1
91.41913989979912,1.7626303436122674,-0.028006472485839148,14880,14910,0
92.92957961394677,1.7570457725371744,-0.03314839191873877,14910,14940,1
92.14831769283592,1.7415087603567505,-0.0314811686375692,14940,14970,0
93.76292566313168,1.762016545709378,-0.025839054027095458,14970,15000,1
91.28892957961396,1.749843357079776,-0.027359267440367898,15000,15030,1
93.45042089468734,1.7730080340804588,-0.030664838274730856,15030,15060,1
92.66915897357647,1.7511639196700466,-0.031983342244072184,15060,15090,1
91.91393911650266,1.5879500332630283,-0.04368017003430815,15090,15120,0
95.95045904224207,1.7593328304281237,-0.035540848119321344,15120,15150,1
95.11711299305716,1.7558915974378217,-0.027010879601458152,15150,15180,1
94.37491416800185,1.7726868101722664,-0.03182690556416834,15180,15210,0
93.72386256707614,1.7467644697542741,-0.02954205196443061,15210,15240,0
93.54156811881694,1.7711895756570872,-0.03152243827528559,15240,15270,0
93.593652246891,1.7439781692969745,-0.029665812942593288,15270,15300,0
93.35927367055773,1.764128074929034,-0.027672923083561514,15300,15330,0
93.593652246891,1.7308414673991208,-0.029548551220184356,15330,15360,0
93.84105185524277,1.7438839966479553,-0.030634092564065574,15360,15390,1
93.46344192670585,1.7797817735745054,-0.02998208691462472,15390,15420,0
93.35927367055774,1.7711815830653912,-0.029519156472305016,15420,15450,0
93.38531573459477,1.7535685390277183,-0.028518708488171594,15450,15480,0
93.35927367055771,1.7641133606917438,-0.03066768188734424,15480,15510,0
93.35927367055774,1.7683313071788065,-0.028638869586942547,15510,15540,0
93.74990463111317,1.588638317374282,-0.03023437698979231,15540,15570,0
93.7759466951502,1.747690777402678,-0.029593796969448416,15570,15600,0
94.03636733552048,1.7542075276952038,-0.029095494355916404,15600,15630,0
93.4113577986318,1.7562417051722683,-0.03228484041230384,15630,15660,1
93.88011495129831,1.7735741627063915,-0.026667675348574497,15660,15690,0
93.35927367055774,1.7647213277468328,-0.02778099702862362,15690,15720,0
93.85407288726128,1.7565089882815208,-0.0313543680090082,15720,15750,0
93.56761018285395,1.7657443601166287,-0.02826117446480615,15750,15780,0
93.51552605477991,1.756219856517377,-0.03140630361184803,15780,15810,0
93.38531573459477,1.7860161402359214,-0.030206564560739526,15810,15840,0
93.38531573459474,1.76319207833957,-0.02782056786439291,15840,15870,0
93.64573637496505,1.763503621946255,-0.030167029778586762,15870,15900,0
93.56761018285397,1.769233551735362,-0.02863020643110327,15900,15930,0
93.69782050303911,1.7508469134120648,-0.03214417644728049,15930,15960,0
93.56761018285397,1.7590971661331236,-0.026953400014990754,15960,15990,0
93.35927367055774,1.7795680159334712,-0.029602195773443127,15990,16020,0
93.35927367055774,1.756232533263264,-0.03011302924700027,16020,16050,0
93.54156811881694,1.636735946977644,-0.04772530462800517,16050,16080,0
93.89313598331682,1.7716489507290345,-0.01259806737097341,16080,16110,0
93.80198875918722,1.8044350421468889,-0.02851252677102465,16110,16140,0
93.35927367055774,1.7285279524019663,-0.02875282074262804,16140,16170,0
93.35927367055774,1.744840266017018,-0.02997776194203629,16170,16200,0
93.35927367055774,1.770077815764192,-0.029377367638762968,16200,16230,1
93.61969431092803,1.7517775618650981,-0.029854542246154057,16230,16260,1
93.26812644642814,1.7808047474593176,-0.031946689811733035,16260,16290,0
93.5155260547799,1.7472873115849965,-0.028186724351067234,16290,16320,0
93.35927367055774,1.7610040669434495,-0.02957544588517176,16320,16350,0
93.51552605477991,1.7819308273945813,-0.02879657225643341,16350,16380,0
93.35927367055774,1.723986444199006,-0.028954177029687757,16380,16410,0
93.38531573459477,1.7654720332482787,-0.02943941764567763,16410,16440,0
93.38531573459477,1.8158753843760158,-0.030132350148929118,16440,16470,0
93.35927367055773,1.7829560608567756,-0.029644688630291943,16470,16500,0
93.38531573459477,1.744879131220276,-0.029926643777543387,16500,16530,0
93.4113577986318,1.7448419353884133,-0.02985217709626401,16530,16560,0
93.35927367055773,1.7656402099556339,-0.02844533444085564,16560,16590,0
93.35927367055774,1.7066307624538977,-0.03057142281498825,16590,16620,0
93.35927367055774,1.7714318796748303,-0.030153711869980074,16620,16650,0
93.38531573459476,1.769443253604576,-0.0294040431787443,16650,16680,0
93.35927367055773,1.7299956218309023,-0.03041573868897367,16680,16710,0
93.35927367055774,1.7576222699650441,-0.029610601269212403,16710,16740,0
93.48948399074288,1.7762540035307017,-0.02904089218485373,16740,16770,0
93.35927367055774,1.7717183687119065,-0.029876817556668402,16770,16800,0
93.35927367055771,1.7699649414266025,-0.02931933058799492,16800,16830,0
93.593652246891,1.7774470309015225,-0.030780760014765127,16830,16860,0
93.35927367055774,1.7613951636589467,-0.029248357438685965,16860,16890,0
93.35927367055774,1.7445077033921448,-0.028286252361315677,16890,16920,0
93.35927367055774,1.77313304293041,-0.03072820365190656,16920,16950,0
93.35927367055774,1.7648521642776624,-0.029265852954394486,16950,16980,0
93.35927367055774,1.7586818404727242,-0.02919655596510482,16980,17010,0
93.35927367055774,1.7772801578073119,-0.030463640973323818,17010,17040,0
93.35927367055774,1.7613120115945347,-0.029241545587538234,17040,17070,0
93.35927367055774,1.7559645512749775,-0.02880694469162396,17070,17100,0
93.35927367055774,1.7635246280168795,-0.030366173986249998,17100,17130,0
93.35927367055773,1.7909693994627967,-0.029200579360910126,17130,17160,0
93.35927367055774,1.7689734510867912,-0.029443738745367296,17160,17190,0
93.35927367055774,1.7595213670470102,-0.030892342416494,17190,17220,0
93.35927367055774,1.7706928873491719,-0.027736814863447576,17220,17250,0
93.38531573459477,1.7672529298340989,-0.029816793594960738,17250,17280,1
93.08583199816894,1.7592637665125033,-0.028963757397214303,17280,17310,0
93.35927367055774,1.7551314126868587,-0.02921140273672104,17310,17340,0
93.35927367055774,1.7564869052679666,-0.02893232567649879,17340,17370,0
93.35927367055773,1.7674317541002824,-0.031415208258151285,17370,17400,0
93.35927367055774,1.7558443188864137,-0.028698342630613067,17400,17430,0
93.3202105745022,1.771514787459867,-0.029981302934881007,17430,17460,0
93.3202105745022,1.742544389669407,-0.028177518874834655,17460,17490,0
93.35927367055771,1.7545607229259077,-0.02898579811382586,17490,17520,0
93.12489509422448,1.7637113395235489,-0.029783914997418295,17520,17550,0
93.3202105745022,1.7586250066076954,-0.02954292683305483,17550,17580,0
93.16395819028003,1.7638449559509686,-0.02920487632925441,17580,17610,0
92.96864271000231,1.7507072224428446,-0.030767065851288137,17610,17640,1
92.69520103761351,1.767899820995596,-0.029331142195594437,17640,17670,0
93.08583199816894,1.7757542344019313,-0.029440416608060634,17670,17700,0
93.28114747844666,1.7720724295655457,-0.029239373031996956,17700,17730,0
93.35927367055774,1.7503187663217885,-0.02972912886616029,17730,17760,0
93.3202105745022,1.766134494387688,-0.02965069231326863,17760,17790,0
93.35927367055774,1.754530058953331,-0.02812472425586646,17790,17820,0
93.35927367055774,1.758492829748604,-0.0293035439862497,17820,17850,0
93.0467689021134,1.7531637350268687,-0.03132814476020337,17850,17880,0
92.10925459678037,1.5537879552885816,-0.03119813939385841,17880,17910,0
94.4139772640574,1.4471564387520146,-0.04087469414128683,17910,17940,0
94.40095623203888,1.6198127465157663,0.017403682148688905,17940,17970,0
25.10526181938405,1.5797177890055023,0.008149261347780727,17970,18000,0
90.26036977696397,1.828041966159089,-0.09546170218977118,18000,18030,0
92.14831769283592,1.8104912450899073,0.04237598915612355,18030,18060,0
93.12489509422448,1.0814856770746295,-0.10728264509309421,18060,18090,0
31.120775158312366,1.7326675488125587,-0.0341163963077905,18090,18120,0
44.97464459194835,1.8521236521666977,-0.10807199964705134,18120,18150,0
91.62747641209533,1.6596061313991817,0.0012239469945298084,18150,18180,0
91.6014343480583,1.5894309332725496,-0.018776410580984677,18180,18210,0
93.69782050303911,1.7704977878242432,-0.0019923324743752894,18210,18240,0
92.65613794155797,1.710704358252049,-0.026940011085602334,18240,18270,0
91.83581292439158,1.7389088844928637,-0.023905950489093285,18270,18300,0
91.01548790722518,1.771635901400899,-0.038104866642831976,18300,18330,0
91.28892957961398,1.7604969914542894,-0.03218730414215893,18330,18360,0
91.1326771953918,1.6961102760655717,-0.026382649445932004,18360,18390,0
92.81239032578014,1.7320053201704129,-0.02813726485476269,18390,18420,1
92.18738078889146,1.7395995197795373,-0.028056557219962898,18420,18450,0
92.18738078889146,1.7205045200149356,-0.03143799360370113,18450,18480,0
92.18738078889146,1.7313004073278833,-0.035076319668576175,18480,18510,0
92.18738078889146,1.7860185387589302,-0.02751945697671334,18510,18540,0
91.83581292439158,1.7566358415095589,-0.02545009988332644,18540,18570,1
91.91393911650266,1.7511174611141143,-0.028810236436908557,18570,18600,0
92.18738078889146,1.7562036370478389,-0.030627307749586035,18600,18630,0
92.07019150072483,1.7650808836156078,-0.03448718376035851,18630,18660,0
92.14831769283592,1.7376475824296838,-0.020087252684528597,18660,18690,0
92.14831769283592,1.7199570655389385,-0.026671982573698273,18690,18720,1
91.6795605401694,1.5456331276175166,-0.04634448349612301,18720,18750,0
92.03112840466927,1.7701372152026635,-0.006003040600811775,18750,18780,0
92.53894865339134,1.7338125068799106,-0.02447773509250699,18780,18810,0
91.99206530861375,1.750269110556673,-0.033335830798022235,18810,18840,0
92.18738078889146,1.7383135006659811,-0.029960755207187918,18840,18870,1
91.95300221255818,1.7616354564788819,-0.030608792971984936,18870,18900,0
92.18738078889146,1.741717736532622,-0.022741684861660182,18900,18930,0
92.03112840466927,1.7414559742832125,-0.03580004846257619,18930,18960,0
92.61707484550243,1.7489871028177624,-0.01933446209780887,18960,18990,1
92.03112840466929,1.7454206433232826,-0.04080674553640932,18990,19020,1
92.7733272297246,1.6937498002144697,-0.023602151628727582,19020,19050,0
92.18738078889146,1.764086251490899,-0.029194772445830526,19050,19080,0
92.18738078889146,1.771827728290173,-0.03093283091522269,19080,19110,0
92.18738078889146,1.7712341209251419,-0.027763255573579237,19110,19140,0
92.10925459678037,1.746811602086842,-0.02863605529211012,19140,19170,0
92.18738078889146,1.7575987983482082,-0.0293977759541195,19170,19200,0
91.13267719539178,1.7474126086996293,-0.027898779124586263,19200,19230,0
91.4061188677806,1.7366389564108693,-0.040854362326403555,19230,19260,0
91.52330815594723,1.7615216790660078,-0.024652113451668248,19260,19290,0
90.80715139492895,1.7766669295987287,-0.0348303850418046,19290,19320,1
92.4998855573358,1.7517827310770973,-0.013368492868904364,19320,19350,1
91.44518196383615,1.7395612147169472,-0.034915763099292674,19350,19380,0
91.6014343480583,1.6842228965302464,-0.03239649381421517,19380,19410,0
91.91393911650266,1.7750110280814584,-0.02237885842472943,19410,19440,1
90.98944584318815,1.7426876905270623,-0.03780490337092279,19440,19470,1
91.35403473970655,1.7608202394360295,-0.05135372452763186,19470,19500,0
93.8670939192798,1.7474220301136916,-0.0229271111057598,19500,19530,0
93.20302128633556,1.7695134307580573,-0.026893612604218402,19530,19560,1
90.8462144909845,1.7269673576352063,-0.026959005417527996,19560,19590,1
91.4191398997991,1.7774400689574916,-0.02823139126925922,19590,19620,0
93.64573637496505,1.743016895133527,-0.028765447702237566,19620,19650,0
92.85145342183569,1.7594819446235244,-0.03440575809863963,19650,19680,1
93.38531573459477,1.7535197511237504,-0.027413444135848307,19680,19710,1
92.69520103761351,1.7535749020747426,-0.025574881862546882,19710,19740,0
91.71862363622495,1.7403639395833688,-0.030543262544405734,19740,19770,0
92.226443884947,1.7751056818331974,-0.04320053023949672,19770,19800,1
92.78634826174311,1.737140017120849,-0.030792984756479798,19800,19830,1
91.41913989979912,1.7441816013916944,-0.02591064522765906,19830,19860,0
92.03112840466929,1.7438372505455972,-0.028090538876537667,19860,19890,0
91.6014343480583,1.734450430398886,-0.0260083414913526,19890,19920,1
92.14831769283592,1.7542494929065018,-0.03606407243793068,19920,19950,0
93.4113577986318,1.725908766391193,-0.026313397014457982,19950,19980,1
91.56237125200276,1.7557734135894638,-0.032353479317995884,19980,20010,0
92.61707484550243,1.7518427553481422,-0.025505273869390072,20010,20040,1
92.89051651789123,1.7470434642566441,-0.03363745215037934,20040,20070,1
91.60143434805832,1.7519154118862006,-0.03343944765567915,20070,20100,1
92.22644388494699,1.671042188684064,-0.018121339383369038,20100,20130,0
93.6978205030391,1.7141521046620765,-0.049032118672987034,20130,20160,0
93.88011495129831,1.7641826767560012,-0.028177232573210705,20160,20190,0
92.72124310165054,1.7578835777173247,-0.033011112663340295,20190,20220,0
93.2290633503726,1.769152373017185,-0.026883332594162843,20220,20250,0
92.18738078889145,1.7321374497638347,-0.03707112741558693,20250,20280,0
92.73426413366906,1.7630569267048597,-0.024681577059104322,20280,20310,0
92.18738078889146,1.7677615176528825,-0.03034174428569599,20310,20340,0
92.18738078889146,1.7575903822442036,-0.026554212933393235,20340,20370,0
90.54673075455867,1.735497900143365,-0.03085766656619432,20370,20400,0
91.00246687520665,1.7343091037401892,-0.031154379975638784,20400,20430,0
93.43739986266883,1.7262615009308042,-0.030438051557723413,20430,20460,0
92.18738078889145,1.7456473422190026,-0.027393388432316555,20460,20490,1
92.69520103761351,1.7462755657524827,-0.030141150110951073,20490,20520,0
92.42175936522472,1.758925488207962,-0.03026249262341337,20520,20550,0
92.18738078889146,1.7361147408564979,-0.02818578180383106,20550,20580,1
91.69258157218792,1.735529821324565,-0.028774326536045162,20580,20610,1
92.18738078889146,1.7376836311925887,-0.028228586901252583,20610,20640,0
92.38269626916917,1.727133794978752,-0.030515345754567262,20640,20670,0
91.57539228402129,1.7446085179077864,-0.030442979410018483,20670,20700,0
90.96340377915112,1.745363453554677,-0.015616955913772317,20700,20730,0
92.34363317311363,1.7526821575096136,-0.03808915048154937,20730,20760,0
92.96864271000231,1.7355518403299448,-0.027610146398993007,20760,20790,0
92.18738078889146,1.7229967097522654,-0.03554116173701368,20790,20820,1
93.46344192670585,1.744355877143682,-0.02462259663660061,20820,20850,0
93.35927367055774,1.7565022270789945,-0.026224286752866144,20850,20880,1
92.57801174944689,2.014278117444793,-0.061257201953403145,20880,20910,0
93.85407288726128,1.8076560002055213,0.06799342696710624,20910,20940,0
93.41135779863178,1.7522042526652704,-0.028522800346331503,20940,20970,0
93.24208438239111,1.7118841639828435,-0.012035300737424039,20970,21000,0
92.85145342183569,1.7595112797557704,-0.06316927476107848,21000,21030,0
92.53894865339134,1.7359295082057804,-0.03215515702339123,21030,21060,0
92.96864271000231,1.7686887504954247,-0.03460155838491145,21060,21090,0
92.7733272297246,1.732482350925935,-0.02546919078656886,21090,21120,0
92.38269626916917,1.7523621543371017,-0.022524625434144026,21120,21150,0
92.18738078889146,1.7090170984046378,-0.06847927335229727,21150,21180,0
92.87749548587271,1.7376699222103513,0.015243591010792054,21180,21210,0
92.26550698100255,1.7459000223996124,-0.040419659744752416,21210,21240,0
92.18738078889146,1.7500616003570475,-0.02192347288606804,21240,21270,0
92.26550698100252,1.7607416492683428,-0.03494653666033389,21270,21300,0
92.14831769283592,1.707597576324699,-0.02405814046157885,21300,21330,0
92.18738078889145,1.753408350879908,-0.030393455938651958,21330,21360,0
92.18738078889146,1.7563591271748948,-0.03462942111240957,21360,21390,0
92.10925459678037,1.7493215614455748,-0.030456082868396746,21390,21420,0
92.65613794155797,1.7475725878508215,-0.019896741908229685,21420,21450,0
91.99206530861375,1.7353935216387137,-0.03872437173678252,21450,21480,0
92.4998855573358,1.7381396666772795,-0.017823560103644387,21480,21510,1
91.9530022125582,1.747951170908805,-0.033899722182732926,21510,21540,0
92.57801174944689,1.7479075080982545,-0.03299833167254332,21540,21570,0
92.18738078889146,1.7501354152161215,-0.023400651399537058,21570,21600,0
92.18738078889146,1.742840678331391,-0.03235313016856488,21600,21630,0
92.34363317311363,1.7423616447964396,-0.03203861982205921,21630,21660,0
92.18738078889146,1.7399787192101155,-0.03180049087295365,21660,21690,0
92.18738078889146,1.7624190893721328,-0.02049303062596063,21690,21720,0
92.226443884947,1.7522623106791868,-0.03721468507646179,21720,21750,1
92.18738078889146,1.7712436573206827,-0.024311610112724466,21750,21780,0
92.38269626916917,1.7580862967554558,-0.025903650149214415,21780,21810,0
92.18738078889145,1.7392423972847015,-0.027605109126240045,21810,21840,0
92.18738078889146,1.7436331079392602,-0.040310332602612416,21840,21870,0
92.60405381348392,1.7520243037958805,-0.020567304418474548,21870,21900,0
92.03112840466929,1.742294751461443,-0.03951461985709411,21900,21930,0
92.226443884947,1.7466785668351774,-0.03285828553923484,21930,21960,0
91.52330815594723,1.7483496626847566,-0.023547651575692462,21960,21990,0
92.18738078889146,1.7630421293935186,-0.023045948570014373,21990,22020,0
91.9530022125582,1.7504767826590915,-0.03300704837055319,22020,22050,0
92.30457007705809,1.5171116743850532,-0.0283714387238342,22050,22080,1
92.4998855573358,1.7481423322349943,-0.02909387806754577,22080,22110,0
92.18738078889146,1.7624269540855317,-0.02842282447390976,22110,22140,0
92.4998855573358,1.7569594100727646,-0.033929902387460104,22140,22170,0
92.46082246128024,1.7459774054183212,-0.031114991961286097,22170,22200,0
92.30457007705807,1.7301981660190031,-0.02714342467025396,22200,22230,0
92.81239032578014,1.7198433150463541,-0.02512835663931178,22230,22260,0
92.30457007705809,1.754736906944133,-0.030379486681368188,22260,22290,0
93.07281096615043,1.668107815786899,0.04072468533951135,22290,22320,0
93.0467689021134,1.7017501046874322,-0.12090881203359413,22320,22350,0
92.87749548587271,1.7750849307886825,-0.02660880463724071,22350,22380,0
92.226443884947,1.7502549582226483,-0.032394105814992184,22380,22410,0
92.18738078889146,1.7402872077603817,-0.027203414081894937,22410,22440,0
92.14831769283592,1.7639399703523528,-0.03149585118588069,22440,22470,1
91.44518196383615,1.7531891363637384,-0.027182770683346385,22470,22500,0
92.18738078889146,1.7460539534730275,-0.03101221933814471,22500,22530,0
91.83581292439158,1.7755413589702256,-0.028233937907590618,22530,22560,0
91.8748760204471,1.7477136337742374,-0.030115745060670787,22560,22590,1
91.87487602044712,1.7480177688312741,-0.02565042406908635,22590,22620,0
92.18738078889146,1.7647284355291124,-0.0301109699555933,22620,22650,0
92.18738078889146,1.7517694586510766,-0.02940420378443437,22650,22680,0
92.07019150072483,1.7426488651002023,-0.03058246124274046,22680,22710,0
92.14831769283592,1.7467636298450497,-0.02442608137459066,22710,22740,0
91.9530022125582,1.7444881752299894,-0.04003448724938622,22740,22770,1
92.42175936522469,1.6420239896400757,-0.12315826566226726,22770,22800,0
93.85407288726128,1.7202093454569989,0.11102838480575605,22800,22830,0
94.1405355916686,1.7411596037388812,-0.03225104500275548,22830,22860,0
94.1405355916686,1.746280018587415,-0.024659495589236566,22860,22890,0
94.01032527148342,1.7344716207495687,-0.032249382342001406,22890,22920,0
93.35927367055774,1.7435931189752734,-0.025763641286598353,22920,22950,0
93.54156811881694,1.7572771428607417,-0.030436853423034902,22950,22980,0
93.69782050303911,1.7569718187887367,-0.026751414642076806,22980,23010,0
93.35927367055774,1.7554752983141928,-0.035015208647345655,23010,23040,0
93.35927367055774,1.7678213004692351,-0.02781905021688182,23040,23070,0
93.38531573459477,1.739408295705046,-0.023523974286353853,23070,23100,0
93.35927367055774,1.7530040412046202,-0.03360806720902117,23100,23130,0
93.35927367055774,1.73529605756953,-0.0274393680540247,23130,23160,0
93.38531573459477,1.752391809201395,-0.03239147933735432,23160,23190,0
93.76292566313168,1.7531360993286311,-0.025920051998499102,23190,23220,0
93.593652246891,1.7154557419768433,-0.02701944644066833,23220,23250,0
93.35927367055774,1.7419731845064175,-0.029824036210776967,23250,23280,0
93.35927367055774,1.7430201089448185,-0.027575989348594444,23280,23310,0
93.35927367055773,1.7335870166887182,-0.02895033060790846,23310,23340,0
93.43739986266883,1.7351817569955368,-0.035003673157995706,23340,23370,0
93.35927367055771,1.7475473489873121,-0.029514832939492256,23370,23400,0
93.35927367055774,1.7331433271492531,-0.022716309102786474,23400,23430,0
93.35927367055773,1.7358314097491203,-0.03411401938045847,23430,23460,0
93.35927367055773,1.735656523200817,-0.025046961975428595,23460,23490,0
93.35927367055773,1.7630595808158538,-0.03045982786330069,23490,23520,0
93.46344192670585,1.7327115469914114,-0.029779391537884455,23520,23550,0
93.38531573459476,1.7372427156454058,-0.027395654504654775,23550,23580,0
93.38531573459476,1.727787924253971,-0.026610824714603378,23580,23610,0
93.35927367055774,1.7460521902529167,-0.030219976359377322,23610,23640,0
93.43739986266883,1.7514269043627668,-0.03355996059451179,23640,23670,0
93.51552605477991,1.7330395425743252,-0.02339826047661023,23670,23700,0
93.38531573459477,1.7428945543531469,-0.030238512683286773,23700,23730,0
93.593652246891,1.726898358659662,-0.029523816121817474,23730,23760,0
93.43739986266883,1.7486997642525743,-0.027087755770129302,23760,23790,0
93.35927367055774,1.7378919643587025,-0.03309847122800098,23790,23820,0
93.35927367055774,1.7581204707829399,-0.02719958411499655,23820,23850,0
93.69782050303911,1.74217921829632,-0.03086336801021689,23850,23880,0
93.35927367055774,1.7578739076452317,-0.02537251801299646,23880,23910,0
93.35927367055773,1.7495320643300032,-0.028540388859282517,23910,23940,0
93.38531573459476,1.736321057719959,-0.0318845438504771,23940,23970,0
93.35927367055774,1.7598878112023388,-0.028509923368767568,23970,24000,0
93.35927367055773,1.530786137678194,-0.0009436657906374985,24000,24030,0
87.05729762722213,1.7508657387025137,-0.020770713448821063,24030,24060,0
93.20302128633557,1.7513484449566534,-0.02983788352512916,24060,24090,0
92.7733272297246,1.7314606813463926,-0.03244569317547166,24090,24120,0
